Epoch,Composite Loss,output_1_loss_Loss_CantileverPINN,output_1_loss_Loss_CantileverPINN_tuned,output_2_loss_Loss_CantileverPINN,output_2_loss_Loss_CantileverPINN_tuned,output_3_loss_Loss_CantileverPINN,output_3_loss_Loss_CantileverPINN_tuned,output_4_loss_Loss_CantileverPINN,output_4_loss_Loss_CantileverPINN_tuned,output_5_loss_Loss_CantileverPINN,output_5_loss_Loss_CantileverPINN_tuned,output_6_loss_Loss_CantileverPINN,output_6_loss_Loss_CantileverPINN_tuned
255,2.626510706704721e-07,1.3132553533523605e-07,6.781682486689533e-07,1.786600378750336e-08,5.6721805918868995e-08,6.614428826878793e-08,6.203330826792808e-07,3.8684788705722895e-08,6.143227593291556e-10,7.0388881390215374e-09,1.2938421167785208e-10,1.5916022944040265e-09,3.7009162401346885e-10
256,2.4488213057338726e-07,1.2244106528669363e-07,6.032151418366993e-07,1.4316817065207488e-08,5.602875674526331e-08,7.165020576849201e-08,5.460815941660258e-07,2.9505192955525672e-08,5.870016694942137e-10,5.642071254641223e-09,1.335952737324675e-10,1.3267911214143169e-09,3.846090668169211e-10
257,3.017597691723495e-07,1.5087988458617474e-07,6.08777042998554e-07,1.3358564032728282e-08,5.529895474865043e-08,8.562543030166125e-08,5.523689878828009e-07,4.552823895664915e-08,5.943617265025125e-10,4.7827666271871294e-09,1.3865920911459995e-10,1.5848979906252225e-09,3.7581648903994846e-10
258,2.316783849209969e-07,1.1583920667135317e-07,6.629715016970295e-07,1.637234881002314e-08,5.503084921087975e-08,6.638565963612564e-08,6.067471076676156e-07,2.4513020946415054e-08,6.729952706230335e-10,7.313571970257726e-09,1.58006094319596e-10,1.2545877670078198e-09,3.625284517028149e-10
259,4.771046064888651e-07,2.38552331666142e-07,4.866319613938686e-07,3.549850191575388e-08,5.422887738859572e-08,1.436549439404189e-07,4.313801014177443e-07,3.8177752514911845e-08,5.546217929364161e-10,1.8556418623916215e-08,1.345006606090493e-10,2.6647188899886487e-09,3.3398592225175605e-10
260,1.2970788532129518e-07,6.485394266064759e-08,6.461932571255602e-07,1.0198212940792928e-08,5.3732218674440446e-08,1.9394763128843806e-08,5.913536824664334e-07,3.0586079446948133e-08,6.416249753726788e-10,3.869800480060803e-09,1.283296940934875e-10,8.050995425890051e-10,3.374230894692687e-10
261,2.523300111079152e-07,1.261650055539576e-07,6.55067879051785e-07,1.456654974418825e-08,5.286874937837638e-08,7.553568792673104e-08,6.010313882143237e-07,2.9233625298275e-08,6.594902957068882e-10,5.1378781229516335e-09,1.4505922851792974e-10,1.6913027645060197e-09,3.633447154260949e-10
262,2.608812792459503e-07,1.3044063962297514e-07,6.132871135378082e-07,1.3483165695049593e-08,5.235237310330376e-08,7.446706007385728e-08,5.599372912001854e-07,3.6113828372208445e-08,6.057540580250986e-10,5.306409978089732e-09,8.11920392029819e-11,1.0702069230816846e-09,3.106926105278518e-10
263,3.397663022042252e-07,1.6988316531296732e-07,5.643120744025509e-07,3.494818656690768e-08,5.1870447492774474e-08,8.188034428258106e-08,5.113853376315092e-07,3.536473869303336e-08,5.552728277180563e-10,1.4628084521461915e-08,1.5931816976788582e-10,3.061792819281095e-09,3.414219740260904e-10
264,2.4668310061315424e-07,1.2334155030657712e-07,5.032175636188185e-07,1.451368181193402e-08,5.108320166868907e-08,7.56739026996911e-08,4.5120242475604755e-07,2.6393983887373906e-08,4.692046196019817e-10,5.6299360728928605e-09,1.435924157355828e-10,1.1300774760414356e-09,3.193617592600617e-10
265,2.612548541947035e-07,1.3062742709735176e-07,6.187518692968297e-07,1.3107362306641335e-08,5.064396546572425e-08,6.865394652777468e-08,5.671296889886435e-07,4.267100806032431e-08,5.813413639366161e-10,5.142615222553104e-09,9.059929889643215e-11,1.0524828786273588e-09,3.065248888045602e-10
266,2.2412213240841083e-07,1.120610519933507e-07,6.350601324811578e-07,9.131004397033848e-09,4.999710867537033e-08,7.444864991157374e-08,5.84063400310697e-07,2.443958102560373e-08,5.716505047104192e-10,3.2768263658056185e-09,1.0689857332657482e-10,7.649826327948972e-10,3.212908827876504e-10
267,4.280934149392124e-07,2.140467074696062e-07,5.800629878649488e-07,4.049924129390092e-08,4.933782449256796e-08,9.584118032535116e-08,5.297907819112879e-07,5.2538304373683786e-08,5.419353854563269e-10,2.1943993289141872e-08,9.798152567075391e-11,3.2239579894621784e-09,2.9434385484528036e-10
268,1.4407707737973396e-07,7.20385529007217e-08,5.960681050964922e-07,9.094792474684255e-09,4.8979487132783106e-08,4.946716813947205e-08,5.460248644340027e-07,1.0644247261382134e-08,5.781921608161156e-10,2.073314187001074e-09,1.5142780085408702e-10,7.590210127084163e-10,3.3372518637442283e-10
269,2.3226044731927686e-07,1.1613023076506579e-07,5.180103244128986e-07,8.675430152038643e-09,4.843485257310931e-08,6.583388056924377e-08,4.6865892500136397e-07,3.802833603572253e-08,4.737709669022649e-10,2.8958195841255474e-09,1.307392666349827e-10,6.967543764169193e-10,3.1203223338494013e-10
270,2.1688930473828805e-07,1.0844466657999874e-07,5.360543582355604e-07,1.002061456034653e-08,4.777217910145737e-08,6.641901251214222e-08,4.873265311289288e-07,2.750889471769824e-08,5.320274221176646e-10,3.6886718124407025e-09,1.1915475550683396e-10,8.074254598255948e-10,3.0481320245634436e-10
271,3.654603233371745e-07,1.8273016166858724e-07,5.844912038810435e-07,3.9659109773992895e-08,4.7236753175639024e-08,7.800269230529011e-08,5.363455670703843e-07,4.307322853946971e-08,5.278784631634892e-10,1.962388118670333e-08,9.425062813539498e-11,2.3712409813470003e-09,2.8714466915324977e-10
272,2.3052014341828908e-07,1.1526007170914454e-07,6.107839567448536e-07,9.231014175270502e-09,4.6612065318640816e-08,8.376542126597997e-08,5.632230113405967e-07,1.8543916624480516e-08,5.739256847547836e-10,3.009883675630931e-09,1.0846096243355419e-10,7.098263088423096e-10,2.664757581261057e-10
273,2.2737046379006642e-07,1.1368523189503321e-07,5.509251082003175e-07,1.5732997127315684e-08,4.612586224084225e-08,5.534177915933469e-08,5.039565849074279e-07,3.465132181190711e-08,4.625286265103057e-10,6.656345252764595e-09,1.2002969451696544e-10,1.3027945389154638e-09,2.600631099358708e-10
274,2.354098285195505e-07,1.1770491425977525e-07,5.778517788712634e-07,1.179466302403398e-08,4.5456573616320384e-08,7.19884454269959e-08,5.314004738465883e-07,2.811085764165e-08,5.633105648605863e-10,4.547086263073652e-09,1.480725403402161e-10,1.263890103686549e-09,2.832434287114438e-10
275,2.1694360441415483e-07,1.0847180220707742e-07,4.518937828379421e-07,8.317631916554546e-09,4.479339565932605e-08,6.646959604950098e-08,4.063820142619079e-07,3.025459349714765e-08,4.043543833098795e-10,2.777386098884449e-09,8.180819216496715e-11,6.525576745630701e-10,2.3261027826126934e-10
276,2.5592922270334384e-07,1.2796461135167192e-07,6.139607080513088e-07,1.0966286545510684e-08,4.450803103850376e-08,7.387900069488751e-08,5.685625978912867e-07,3.831332406889487e-08,5.454218188205573e-10,3.945101578750609e-09,9.026085434626907e-11,8.609395973913081e-10,2.543640853502893e-10
277,2.5751819521246944e-07,1.2875911181708943e-07,4.802684543392388e-07,1.0248892401421017e-08,4.3887009582022074e-08,8.546071228465735e-08,4.355927956112282e-07,2.7863702456443207e-08,4.423111599205498e-10,4.104844020247356e-09,1.0126851440750428e-10,1.0809118045074229e-09,2.4480212301725146e-10
278,2.5626980004744837e-07,1.2813490002372419e-07,5.851176752003084e-07,1.703754826110071e-08,4.340995118923274e-08,6.768782867538903e-08,5.408086849456595e-07,3.3551870615156076e-08,5.378821277268742e-10,8.479746682610312e-09,1.1350630158002417e-10,1.3779635210653396e-09,2.476883698143695e-10
279,2.7893142373613955e-07,1.3946571186806977e-07,5.695365530300478e-07,1.638079538679449e-08,4.29110755817419e-08,8.360551362329716e-08,5.256758299765352e-07,2.9590394134970666e-08,5.681188852690866e-10,8.485185887252555e-09,1.2718097408548346e-10,1.4038891160694789e-09,2.544873478615983e-10
280,2.399762593086052e-07,1.1998814386515733e-07,4.84748341023078e-07,1.4331922315591328e-08,4.2409197931192466e-08,6.336933466855044e-08,4.415368266563746e-07,3.57019800389935e-08,4.6238315953850417e-10,5.53871393194072e-09,1.0157087670936704e-10,1.0461704835762475e-09,2.378807706371333e-10
281,1.8396987400137732e-07,9.198493700068866e-08,5.33663012447505e-07,1.0378430559399021e-08,4.198016512191316e-08,5.33044328676624e-08,4.908949335913348e-07,2.4134671150477516e-08,4.515938734073188e-10,3.368700651762424e-09,9.896599512115856e-11,7.987129846398489e-10,2.3729157527796474e-10
282,2.1403843675216194e-07,1.0701921127065361e-07,5.820311343995854e-07,1.0319149090776136e-08,4.1443968257226516e-08,5.2293010810444684e-08,5.3975730907041e-07,3.9409776775301e-08,4.812581444468833e-10,4.192232339050861e-09,8.986625332774167e-11,8.050392574787679e-10,2.582820346486159e-10
283,2.281286555216866e-07,1.140643277608433e-07,4.868926453127642e-07,1.1761287055378489e-08,4.073640624824293e-08,7.125984069489277e-08,4.4539822852129873e-07,2.534836163192722e-08,4.3585968168002864e-10,4.730622560344955e-09,1.2396880744169891e-10,9.642621145999897e-10,1.9846113641364127e-10
284,2.4524277364434965e-07,1.226213726113201e-07,5.486854206537828e-07,1.4924152580420014e-08,4.0236880494148863e-08,5.9327629031713514e-08,5.076700517747668e-07,4.176499501795661e-08,4.636245554134888e-10,5.5753432981475726e-09,9.218250468512323e-11,1.0292218188823199e-09,2.229096213168802e-10
285,1.8566525739061035e-07,9.283262869530517e-08,5.518352850231167e-07,8.646813043355905e-09,3.9939504148378546e-08,6.05224599325993e-08,5.111149334879883e-07,1.999801391150413e-08,4.729372449219227e-10,2.9659548150817727e-09,8.93077695129918e-11,6.994067547339e-10,2.182896224889319e-10
286,2.411694026704936e-07,1.205847013352468e-07,4.7382843604282243e-07,1.1889185635993726e-08,3.95089863047815e-08,7.666385215543414e-08,4.335390428877872e-07,2.668145171469405e-08,4.635803130259575e-10,4.385988461308443e-09,1.0337946471095094e-10,9.642311393776026e-10,2.1346574508029903e-10
287,2.547422752741113e-07,1.2737113763705565e-07,5.96969073285436e-07,1.3967159873118362e-08,3.8858562589894063e-08,7.296964099623438e-08,5.573252224166936e-07,3.3509099495177e-08,4.80625095278242e-10,5.996750207515333e-09,9.766340514083538e-11,9.28500054619974e-10,2.066911086728851e-10
288,1.864206211621422e-07,9.32103105810711e-08,4.691574133630638e-07,1.4158867855940116e-08,3.850404084460024e-08,4.765902517078757e-08,4.299584759337449e-07,2.4099481521488997e-08,3.822668848130206e-10,6.347779191173686e-09,1.225668871951413e-10,9.451481819411356e-10,1.89953691664968e-10
289,2.5439607043153956e-07,1.2719803521576978e-07,4.611486588146363e-07,2.036178692321755e-08,3.798023939793893e-08,6.258429863237325e-08,4.2253077481291257e-07,3.552775140747144e-08,3.803431458671014e-10,7.405590363163128e-09,7.43640010680835e-11,1.3186259861797112e-09,1.8296361647962556e-10
290,2.0473031270284991e-07,1.0236515635142496e-07,5.165952075003588e-07,1.3841159329786024e-08,3.741628162856614e-08,5.778416678481335e-08,4.784751013175992e-07,2.302758872474442e-08,4.460256053384626e-10,6.64791821591848e-09,7.979587823836454e-11,1.0643604886340086e-09,1.7801748963819364e-10
291,2.1002648509238497e-07,1.0501323544076513e-07,4.875362833445251e-07,1.1668203292458657e-08,3.69127128863056e-08,6.091001836239229e-08,4.498841121858277e-07,2.6346830495072027e-08,4.2992015503173775e-10,5.0917297045316445e-09,9.799913658348203e-11,9.964502556414345e-10,2.1214344170239485e-10
292,2.296148124969477e-07,1.1480740624847385e-07,5.10175368617638e-07,1.2867790388781941e-08,3.659350511497905e-08,6.479311309703917e-08,4.7284001425396127e-07,3.140129933854041e-08,4.4487513672919476e-10,4.8611363823169995e-09,1.1124309112764408e-10,8.84084250252215e-10,1.854068287787669e-10
293,2.1213895706750918e-07,1.060694927446093e-07,5.361730472941417e-07,9.791050636920318e-09,3.6086309052052457e-08,6.42256665628338e-08,4.993646598450141e-07,2.7610033370706333e-08,4.4722747727377055e-10,3.761507993971236e-09,1.0048178261667928e-10,6.812621022866949e-10,1.742596067444424e-10
294,2.3056075804106513e-07,1.1528037902053256e-07,5.033089109929278e-07,1.3317748681629382e-08,3.568023032585188e-08,6.473551650287845e-08,4.6689314103787183e-07,3.0680915585890034e-08,4.4105036289820987e-10,5.763326704766314e-09,9.179296905914569e-11,7.828381831664899e-10,2.032401608120793e-10
295,1.9869506218128663e-07,9.934753109064332e-08,4.944470788359467e-07,9.939924439095194e-09,3.5128312703136544e-08,5.630908361808906e-08,4.5863822606406757e-07,2.8001130303323407e-08,3.9538258778115676e-10,4.473300396767854e-09,1.057873511012275e-10,6.241130945383588e-10,1.7911934435677068e-10
296,2.5896389388435637e-07,1.2948194694217818e-07,4.6882632886990905e-07,2.090729722681317e-08,3.4753075084381635e-08,6.35263006643072e-08,4.3344459754735e-07,3.3581375902258515e-08,3.687317395861811e-10,1.0186652410482111e-08,9.812089335481389e-11,1.280294648076108e-09,1.6133995528466727e-10
297,1.9641423421035142e-07,9.820712421060307e-08,5.485263727678102e-07,1.2365708457195979e-08,3.4192193965054685e-08,5.8061473851012124e-08,5.136687377671478e-07,2.279187860665388e-08,4.338476522480761e-10,4.262530772791706e-09,7.421082498515474e-11,7.255565592778623e-10,1.5754991755656533e-10
298,1.9518608951329952e-07,9.759304475664976e-08,4.6846511736475804e-07,7.679205715760418e-09,3.3799810950085885e-08,5.993607032905857e-08,4.3410406647126365e-07,2.7108326250413484e-08,3.538033754857395e-10,2.377947172504946e-09,6.083890335961684e-11,4.914419426960137e-10,1.4630205380505856e-10
299,2.2610554140101158e-07,1.1305277070050579e-07,5.081996619082929e-07,1.2574080443528146e-08,3.3382068664877806e-08,6.173239341933368e-08,4.7416040160896955e-07,3.338114495932132e-08,3.9385827932392203e-10,4.35214397853656e-09,9.384656246558265e-11,1.0130086769422064e-09,1.6949792958076415e-10
300,1.930033022290445e-07,9.650165111452225e-08,4.3596583054750226e-07,8.995499456432299e-09,3.2861468213241096e-08,5.990681017919997e-08,4.025021098641446e-07,2.409588439888921e-08,3.6360248145683727e-10,2.7226194632135048e-09,9.675492351757242e-11,7.808238500217612e-10,1.4136461445879434e-10
301,2.2269040300670895e-07,1.1134520150335447e-07,5.107723950459331e-07,1.8966836989875446e-08,3.247099300551781e-08,5.663213187290239e-08,4.776601940648106e-07,2.7869070606811874e-08,4.1015332796767723e-10,6.8781789153149475e-09,8.102939846876822e-11,9.989644667030007e-10,1.4951627436143866e-10
302,2.2290305423666723e-07,1.1145152711833362e-07,5.419035460363375e-07,1.3029166190392516e-08,3.202038101335347e-08,6.201165803076947e-08,5.092151695862412e-07,2.990515923784187e-08,4.2115119724961403e-10,5.618314702360294e-09,9.06034899883501e-11,8.871895440520916e-10,1.561691054252634e-10
303,2.0379442844387086e-07,1.0189721422193543e-07,4.211071029658342e-07,1.3160367906550618e-08,3.1622711560430616e-08,5.922270318592382e-08,3.889262814027461e-07,2.192643755449808e-08,3.335267617643467e-10,6.7058216757232e-09,9.300401421219462e-11,8.818830110612907e-10,1.313201491992544e-10
304,2.3124634651594533e-07,1.1562317325797267e-07,4.3524462967070576e-07,1.4386241531383348e-08,3.124332437209887e-08,6.484980019649811e-08,4.0341237195207214e-07,2.8549758113172174e-08,3.8219824527452317e-10,6.842203692514204e-09,6.266445001790188e-11,9.95185822638689e-10,1.4416645655046523e-10
305,1.9772744508372853e-07,9.886370833100955e-08,4.906961521555786e-07,1.1272915045879017e-08,3.0749983892519595e-08,5.2539370187787426e-08,4.5927097858111665e-07,3.039940210669556e-08,4.0689010494254774e-10,4.050546564826618e-09,9.805842249299701e-11,6.014565512302283e-10,1.7060787504963315e-10
306,5.411167762758851e-07,2.7055838813794253e-07,4.945229079567071e-07,9.2968434728391e-08,3.034202933349661e-08,9.613121676466108e-08,4.636261508039752e-07,3.89065029082758e-08,3.573811802048965e-10,3.899722500477765e-08,5.869973951355689e-11,3.5549869714657234e-09,1.3826978451092486e-10
307,1.202547252887598e-07,6.012736974980726e-08,4.563910067645338e-07,6.7640297807258776e-09,3.001838777549892e-08,3.834182038531253e-08,4.258197350281989e-07,1.3000606813307058e-08,3.3713762337406195e-10,1.8096112386345453e-09,8.303919357688372e-11,2.113070690645813e-10,1.3314734037539466e-10
308,1.7605654534236237e-07,8.802827267118118e-08,4.82790937894606e-07,5.617541098956735e-09,2.947134269959406e-08,5.8549932901996726e-08,4.5272327042766847e-07,2.215079497602801e-08,3.7941375041761205e-10,1.4403940262752712e-09,8.058017447742927e-11,2.6957533427740543e-10,1.367125440632222e-10
309,1.7495933946065634e-07,8.747967683575553e-08,4.912438953397213e-07,6.011631636937409e-09,2.9085040154086528e-08,5.142792858237044e-08,4.6157938982105406e-07,2.7595154605819516e-08,3.7231417948646595e-10,2.0651553800377087e-09,7.249632144601392e-11,3.7974476341240404e-10,1.3447815083722503e-10
310,1.9658718031223543e-07,9.8293575945263e-08,4.37583537404862e-07,1.1012337708393716e-08,2.8654520534132644e-08,5.5733472947849805e-08,4.084613181021268e-07,2.634995865946621e-08,2.901033857583002e-10,4.630493322110851e-09,6.681392938912012e-11,5.673260194960505e-10,1.1082292722397469e-10
311,1.9057361555496755e-07,9.528680777748377e-08,4.385717318200477e-07,7.912778876573157e-09,2.82176007004864e-08,5.672880831752991e-08,4.0972321357912733e-07,2.7298476368287083e-08,3.5783126461907955e-10,2.8493094550441356e-09,1.186508252759566e-10,4.974347600494866e-10,1.543448702179262e-10
312,1.9097099368536874e-07,9.548549684268437e-08,4.481609039430623e-07,8.64196980643328e-09,2.791800923773735e-08,5.744330167090084e-08,4.1975624753831653e-07,2.5433296357846302e-08,3.0300001396810217e-10,3.3869953508514072e-09,6.586670098229774e-11,5.798764246556232e-10,1.1793480081401242e-10
313,1.8104320531620033e-07,9.052160265810016e-08,4.830139914702158e-07,8.79447448198789e-09,2.7432019322759515e-08,4.917774987234225e-08,4.5503284695769253e-07,2.8301641918915266e-08,3.432217843268859e-10,3.610498344741586e-09,9.105531606490302e-11,6.371821403838851e-10,1.1454808629407509e-10
314,1.9861293765188748e-07,9.930648303679845e-08,4.875150807492901e-07,8.462375689077817e-09,2.7043491002132214e-08,6.086086301593241e-08,4.599304475050303e-07,2.5496975197825122e-08,3.4785757607735945e-10,3.956564853524469e-09,7.43286751592187e-11,5.297048355501488e-10,1.1874894123575785e-10
315,1.8333021500893665e-07,9.166511460989568e-08,3.766257918869087e-07,1.2884177280625408e-08,2.6674760178480028e-08,4.4287951084243105e-08,3.4949641758430516e-07,2.8534419271863953e-08,2.6986712864385254e-10,5.265730962378257e-09,7.529598472499899e-11,6.927328155548196e-10,1.0943066591773132e-10
316,1.94996303548578e-07,9.749814466886164e-08,5.091432058179635e-07,9.534619316298176e-09,2.6258698326842023e-08,5.817001280661316e-08,4.823232870876382e-07,2.4858820779627422e-08,3.550165161847474e-10,4.3288777007433055e-09,8.410600688124603e-11,6.058529788965927e-10,1.222884016272019e-10
